index,sentence,subsentence_detail,score_detail,fiscal_stance,fiscal_analysis,economic_condition,monetary_policy,other_policies,risk,no_topic,fiscal_stance_dum
20160721_1_14,"Central banks should continue to use all available instruments to raise inflation, including negative interest rates, where appropriate, while carefully monitoring the potential impact on banks, pension funds and insurance companies as well as market functioning","└── continue 0.0 0.0 monetary_policy
    ├── raise 0 0.0 fiscal_analysis//
    ├── fund 0 0.0 fiscal_analysis//
    ├── company 0 0.0 //
    └── market 0 0.0 //
","{'polarity': [('raise', 1)], 'degree': [('potential', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_25,"Exchange rate flexibility can usefully cushion the impact of adverse external shocks, provided that the effects of currency depreciations on balance sheets and domestic inflation rates are contained","└── provide 0.0 0.0 fiscal_analysis,other_policies
    ├── cushion 0 0.0 other_policies
    └── contain 0.0 0.0 economic_condition
        └── rate 0 0.0 other_policies//
","{'polarity': [('shock', -1), ('adverse', -1), ('contain', -1), ('depreciation', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_4,"Where required and feasible, more supportive macroeconomic policies can reduce the short-term impact on growth","└── reduce 0.0 0.0 other_policies
    └── require 0.0 0.0 other_policies
        └── feasible 0 0.0 
","{'polarity': [('reduce', -1), ('supportive', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_16,"There is a clear case for the Fed to proceed along a very gradual upward path for the fed funds rate, conscious of global disinflationary trends and confirming along the way that wage and price inflation are indeed maintaining their steady upward momentum","├── conscious 0 0.0 other_policies//
└── confirm 0.0 0.0 fiscal_analysis//
    └── maintain 0 0.0 
","{'polarity': [('upward', 1), ('steady', 1), ('upward', 1)], 'degree': [('gradual', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20160721_1_8,"Over the medium run, priority should be given to completing the banking union, strengthening the single market, and moving closer to a fiscal union","└── give 0.0 0 fiscal_stance
    └── complete 0.0 0.0 //
        ├── strengthen 0 0.0 economic_condition//
        └── move 0 0.0 fiscal_analysis//
","{'polarity': [('strengthen', 1)], 'degree': [('priority', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20160721_1_27,The right policies will also help to reduce external imbalances,"└── help 0 0.0 other_policies
","{'polarity': [('reduce', -1), ('imbalance', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_2,It will be important to have clarity on the process and objectives that will guide discussions between the United Kingdom and the E.U,"└── important 0.0 0.0 fiscal_analysis
    ├── objective 0 0.0 other_policies//
    └── guide 0.0 0.0 
        └── e.u 0 0.0 //
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_28,"More fiscal stimulus in advanced surplus economies with fiscal space, continuing monetary support and growth-friendly fiscal rebalancing in deficit economies, and structural reforms would contribute to external rebalancing","└── contribute 2.0 0.0 fiscal_analysis,other_policies
    ├── support 0 0.0 monetary_policy//
    └── rebalancing 0.0 2 fiscal_stance//
        └── reform 0 0.0 other_policies//
","{'polarity': [('stimulus', 1), ('support', 1), ('growth-friendly', 1), ('deficit', 1), ('reform', -1)], 'degree': []}",0.0,2.0,0.0,0.0,2.0,0.0,0,0.0
20160721_1_18,"In China, macro policies need to be adjusted for a moderate slowdown, allowing growth to settle at a sustainable level",,"{'polarity': [('slowdown', -1), ('settle', -1), ('sustainable', -1)], 'degree': [('moderate', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20160721_1_12,"This requires a broad-based approach combining all available policy tools and strong policy frameworks, which anchor fiscal and monetary policy in the long run while allowing for effective demand management in the short run","└── require 0.0 0.0 other_policies
    └── anchor 0.0 0.0 
        └── allow 0 0.0 fiscal_analysis//
","{'polarity': [('strong', 1)], 'degree': [('broad-based', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_10,"In a majority of advanced countries, output gaps remain negative, weak labor markets threaten to permanently scar especially the young in the workforce, and inflation is low and far off target","└── threaten 0.0 0.0 economic_condition
    └── low 0 0.0 //
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_15,"In the United States, Federal Reserve policy should remain data dependent","└── remain 0 0.0 monetary_policy,other_policies
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_13,Specifically: Monetary policy,"└── policy 0 0.0 monetary_policy
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_30,"Facilitating diversification and expansion of the non-commodity sector (in Brazil, Saudi Arabia and South Africa), and further labor market reform (for example, in France, Spain, and South Africa) would boost productivity and competitiveness in economies with external positions weaker than fundamentals.","└── boost 0.0 0.0 other_policies
    └── facilitate 0.0 0.0 fiscal_analysis,other_policies//
        ├── expansion 0 0.0 //
        ├── arabia 0 0.0 //
        ├── africa 0 0.0 //
        └── reform 0 0.0 other_policies//
","{'polarity': [('boost', 1), ('reform', -1), ('weaker', -1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_19,"This requires slowing credit expansion and switching from off-budget investment to more on-budget, pro-consumption measures","└── require 0.0 0.0 other_policies
    └── switching 0 0.0 //
","{'polarity': [('slow', -1), ('investment', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20160721_1_1,Reducing uncertainties surrounding “Brexit” would help reduce the risk of a protracted tightening of financial conditions,"└── reduce 0.0 0.0 other_policies
    └── surround 0.0 0.0 //
        └── help 0 0.0 other_policies
","{'polarity': [('reduce', -1), ('uncertainty', -1), ('reduce', -1), ('tightening', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_1,Financial repair: strengthen capital buffers,"└── repair 0 0.0 other_policies
","{'polarity': [('strengthen', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_3,"Along with addressing sovereign tensions, removing uncertainty about the resilience of banks is the top priority for the euro area","└── be 0.0 0 fiscal_stance
    └── address 0 0.0 risk//
","{'polarity': [('uncertainty', -1)], 'degree': [('priority', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20111015_1_6,"Policymakers should urge banks in need of capital to raise it from private sources, and either restructure or resolve weak banks","└── urge 0.0 0.0 other_policies
    └── resolve 0 0.0 //
","{'polarity': [('raise', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_21,"Most emerging G-20 economies need to bolster their financial stability frameworks to cope with volatile capital flows, including notably from sharp swings in global risk aversion.","└── need 0.0 1 fiscal_stance,other_policies
    ├── cope 0 0.0 //
    └── swing 0 0.0 other_policies//
","{'polarity': [('bolster', 1), ('volatile', -1)], 'degree': [('notably', 2.0), ('sharp', 2.0)]}",2.0,0.0,0.0,0.0,2.0,0.0,0,1.0
20111015_1_11,"Importantly, countries that do implement strong recapitalization programs should not be left to fall into a downward spiral for lack of adequate external support","└── leave 0 0.0 other_policies
","{'polarity': [('fall', -1), ('strong', 1), ('downward', -1), ('lack', -1), ('support', 1)], 'degree': [('importantly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_5,"Building bank capital buffers will help to achieve this by breaking the adverse feedback loop between rising sovereign spreads, deteriorating bank funding, and flagging activity","├── break 0 0.0 fiscal_analysis//
├── funding 0 0.0 //
└── activity 0 0.0 //
","{'polarity': [('adverse', -1), ('rise', 1), ('deteriorate', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20111015_1_16,Prudential authorities will need to be watchful of risks flowing from low interest rates,,"{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20111015_1_14,There is scope for lower ECB policy rates,"└── be 0 0.0 other_policies
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_2,restructure and resolve weak banks,,"{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20111015_1_8,National backstops should be used where fiscal space exists,"└── use 0.0 0.0 other_policies
    └── exist 0 0.0 fiscal_analysis//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_13,"Given falling confidence and activity as well as well-anchored inflation expectations, monetary policy in advanced G-20 economies should remain very accommodative","└── remain 0.0 0.0 monetary_policy
    └── give 0.0 0.0 //
        ├── activity 0 0.0 //
        └── expectation 0 0.0 other_policies//
","{'polarity': [('fall', -1), ('confidence', 1), ('accommodative', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_10,This might necessitate additional measures to make the facility more effective,"└── necessitate 0.0 0.0 fiscal_analysis
    └── make 0 0.0 other_policies//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_17,"Emerging G-20 economies need to be nimble in dealing with potentially adverse spillovers from advanced economies, and continue to strengthen macroeconomic policy frameworks","└── need 0.0 0 fiscal_stance,other_policies
    ├── deal 0 0.0 fiscal_analysis//
    └── continue 0 0.0 other_policies//
","{'polarity': [('strengthen', 1), ('adverse', -1)], 'degree': [('potentially', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20111015_1_15,"The Federal Reserve, Bank of England, and Bank of Japan should stand ready to continue their deployment of unconventional measures and take further steps if needed","├── bank 0 0.0 //
├── take 0 0.0 //
└── need 0 0 fiscal_stance,other_policies//
","{'polarity': [], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20111015_1_19,Fiscal positions should generally aim at rebuilding policy space,"└── aim 0.0 0.0 fiscal_analysis
    └── rebuild 0 0.0 fiscal_analysis,other_policies//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_9,"Ultimately, in some European cases, this may well entail the use of pooled euro area resources, including EFSF funds",,"{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20111015_1_12,Monetary policy: maintain accommodation,"└── policy 0 0.0 monetary_policy
","{'polarity': [('accommodation', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_18,Monetary policy should be the first response to spillovers from advanced economies as long as inflationary pressures remain in check,"└── response 0.0 0.0 monetary_policy
    └── remain 0 0.0 //
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20111015_1_4,Recovery in advanced economies will need readily- available credit to allow easy monetary conditions to pass through,"└── allow 0 0.0 monetary_policy//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20111015_1_7,But public capital injections may also be necessary,,"{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20111015_1_20,"However, if growth begins to slow substantially, emerging economies with fiscal space (China, Indonesia, Mexico, and South Africa) should ease the pace of consolidation, including by allowing automatic stabilizers to fully operate","└── ease 0.0 0.0 fiscal_analysis
    ├── begin 0 0.0 economic_condition//
    ├── indonesia 0 0.0 //
    ├── mexico 0 0.0 //
    ├── africa 0 0.0 //
    └── allow 0 0 fiscal_stance//
","{'polarity': [('ease', -1), ('slow', -1), ('consolidation', -1)], 'degree': [('substantially', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20170705_1_11,"At the same time, excess-deficit economies such as the United States and the United Kingdom should embark on growth-friendly fiscal consolidation","└── embark 0.0 -1 fiscal_stance
    └── kingdom 0 0.0 //
","{'polarity': [('consolidation', -1), ('growth-friendly', 1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20170705_1_15,"More generally, where monetary policy is constrained, as in individual euro area members, fiscal and structural policies to facilitate relative price adjustments should take priority.","└── take 0.0 0.0 fiscal_analysis,other_policies
    ├── generally 0 0.0 economic_condition,other_policies
    └── constrain 0 0.0 monetary_policy//
","{'polarity': [('adjustment', -1)], 'degree': [('priority', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20170705_1_6,"In emerging markets, wherever possible, policymakers should continue to let the exchange rate act as a buffer against shocks","└── act 0 0.0 other_policies
","{'polarity': [('shock', -1)], 'degree': [('possible', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20170705_1_7,"Where public debt is elevated, fiscal space should be re-built through growth-friendly consolidation (Brazil, India, Mexico)","└── re-build 0.0 -1 fiscal_stance,fiscal_analysis
    └── elevated 0 0.0 fiscal_analysis//
","{'polarity': [('elevated', 1), ('consolidation', -1), ('growth-friendly', 1)], 'degree': []}",-2.0,-2.0,0.0,0.0,0.0,0.0,0,1.0
20170705_1_8,"A growth- friendly approach is particularly important where there are still significant output gaps, but the scope for monetary easing is constrained by above-target inflation","└── growth 0.0 0.0 economic_condition
    └── important 0.0 0 fiscal_stance//
        ├── be 0 0.0 //
        └── constrain 0 0.0 monetary_policy//
","{'polarity': [('easing', -1)], 'degree': [('particularly', 2.0), ('significant', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20170705_1_14,"Excess-deficit economies, on the other hand, need to implement structural reforms to improve competitiveness, which may include wage moderation in line with productivity growth","└── need 0.0 0.0 other_policies
    └── improve 0.0 0.0 fiscal_analysis//
        └── include 0 0.0 
","{'polarity': [('reform', -1), ('improve', 1), ('moderation', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20170705_1_1,"In the United States, monetary policy should continue to gradually normalize and remain data dependent, and plans for the Fed’s balance sheet should be well-communicated","└── continue 0.0 0.0 monetary_policy
    ├── remain 0 0.0 //
    └── well-communicated 0 0.0 monetary_policy//
","{'polarity': [], 'degree': [('gradually', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20170705_1_5,"In countries where fiscal adjustment is needed to avoid destabilizing debt dynamics and rebuild policy buffers, consolidation is appropriate and should be supported by growth-friendly measures (for example, in Italy)","└── appropriate -0.5 0.0 fiscal_analysis
    ├── need 0.0 -1 fiscal_stance
    │   └── rebuild 0 0.0 other_policies//
    └── support 0 0.0 //
","{'polarity': [('adjustment', -1), ('consolidation', -1), ('support', 1), ('growth-friendly', 1)], 'degree': []}",0.0,-0.5,0.0,0.0,0.0,0.0,0,0.0
20170705_1_2,"fiscal policy should ensure that the ratio of debt to GDP is on a downward path, while supporting the longer-term potential of the economy","└── path 0.0 0.0 fiscal_analysis
    └── support 0 0.0 other_policies//
","{'polarity': [('downward', -1), ('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20170705_1_13,"Excess-surplus emerging markets should focus on expanding social safety nets and reducing direct and indirect obstacles to trade, including subsidies and other forms of state support, for example to state-owned enterprises","└── focus 0.0 0.0 other_policies
    └── expand 0.0 0.0 fiscal_analysis,other_policies//
        └── reduce 0.0 0.0 fiscal_analysis,other_policies//
            └── trade 0.0 0.0 //
                └── form 0 0.0 fiscal_analysis,other_policies//
","{'polarity': [('expand', 1), ('reduce', -1), ('subsidy', 1), ('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20170705_1_3,"In contrast, where inflation is still below central bank targets and output gaps remain negative, monetary policy should stay supportive (Japan, euro area) and available fiscal space should be used actively to provide further additional support","└── stay 0.0 0.0 monetary_policy
    ├── target 0.0 0.0 monetary_policy//
    │   └── remain 0 0.0 economic_condition//
    └── available 0.0 0.0 fiscal_analysis//
        └── use 0 0.0 fiscal_analysis
","{'polarity': [('below', -1), ('supportive', 1), ('support', 1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20170705_1_10,"For example, in the short term, some excess- surplus economies would benefit from using available fiscal space to boost public investment or domestic demand more broadly (including Germany and Korea) helping also to reduce their excessive current account surpluses","└── benefit 0.0 0.0 other_policies
    └── use 0.0 0.0 fiscal_analysis//
        └── boost 0.0 0.0 //
            └── korea 0 0.0 fiscal_analysis//
","{'polarity': [('excess', -1), ('boost', 1), ('investment', 1), ('reduce', -1), ('excessive', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20170705_1_4,"A more expansionary fiscal stance in Germany would not only allow a much-needed increase in public investment and raise potential output, it would also support external adjustment, while at the same time having positive spillovers to other euro area economies where there is still cyclical slack","└── allow -0.5 0.0 fiscal_analysis
    └── raise -0.5 0.0 //
        ├── time 0 0.0 //
        └── be 0 -1 fiscal_stance
","{'polarity': [('raise', 1), ('increase', 1), ('investment', 1), ('support', 1), ('adjustment', -1), ('positive', 1), ('slack', -1)], 'degree': [('potential', 0.5)]}",0.0,-0.5,0.0,0.0,0.0,0.0,0,0.0
20170705_1_9,Joint policy action by surplus and deficit economies would help address external imbalances in a growth-friendly way benefiting all,"└── help 0 0.0 other_policies
","{'polarity': [('deficit', 1), ('imbalance', -1), ('growth-friendly', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20170705_1_12,"To tackle structural imbalances, advanced excess-surplus economies should implement policies to reduce barriers to foreign competition and domestic investments in certain sectors, especially services, and to increase labor force participation of the elderly","└── advance 0.0 0.0 fiscal_analysis,other_policies
    └── implement 0.0 0.0 other_policies
        └── reduce 0.0 0.0 other_policies
            ├── investment 0 0.0 fiscal_analysis//
            └── increase 0 0.0 fiscal_analysis//
","{'polarity': [('advance', 1), ('imbalance', -1), ('reduce', -1), ('increase', 1), ('investment', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_26,"Past steps to strengthen the policy dialogue on global imbalances, to manage capital flows, and to broaden the global financial safety net have been important","├── manage 0 0.0 //
└── broaden 0 0.0 other_policies//
","{'polarity': [('strengthen', 1), ('imbalance', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20151115_1_22,"At a global level, there is a pressing need to complete and implement the regulatory reform agenda","└── be 0.0 0.0 other_policies
    └── implement 0 0.0 other_policies//
","{'polarity': [('reform', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_9,Collective effort is also required to further enhance global safety nets and strengthen the International Monetary System,"└── require 0.0 0.0 other_policies
    └── strengthen 0 0.0 monetary_policy//
","{'polarity': [('strengthen', 1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_28,More coordination is necessary to avoid fragmentation,"└── coordination 0.0 0.0 other_policies
    └── necessary 0 0 fiscal_stance
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_3,"In advanced economies, accommodative monetary policy remains essential","└── remain 0 0.0 monetary_policy
","{'polarity': [('accommodative', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_5,"Many emerging economies have limited scope for monetary and fiscal policy to support growth, with inflation still above target in some economies, and fiscal positions weaker than desirable in others","└── limit 0.0 0.0 monetary_policy,fiscal_analysis
    ├── support 0 0.0 other_policies//
    └── position 0 0.0 fiscal_analysis,other_policies//
","{'polarity': [('limit', -1), ('support', 1), ('weaker', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_29,"Episodes of volatile capital flows and exchange rates, along with continuing precautionary reserve accumulation, also suggest the need for further collective efforts to strengthen the IMS","└── suggest 0.0 0.0 other_policies
    ├── rate 0 0.0 other_policies//
    └── strengthen 0 0.0 //
","{'polarity': [('volatile', -1), ('strengthen', 1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_20,"In Japan, the Bank of Japan should stand ready for further easing, preferably by extending purchases under its quantitative and qualitative monetary easing program to longer-maturity assets","└── extend 0 0.0 monetary_policy//
","{'polarity': [('ease', -1), ('ease', -1)], 'degree': [('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20151115_1_27,"However, the global financial safety net remains underused during periods of turbulence, with uneven access and a multilayered structure (for example, regional financing arrangements, bilateral swap lines, and Fund financing)","└── remain 0.0 0.0 other_policies
    └── structure 0.0 0.0 fiscal_analysis,other_policies//
        ├── arrangement 0 0.0 //
        ├── line 0 0.0 //
        └── financing 0 0.0 fiscal_analysis//
","{'polarity': [('turbulence', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_17,A strong commitment to fully implement the asset purchase program and adjust the program if needed will help meet ECB’s price stability objective,"└── commitment 0.0 0.0 fiscal_analysis,other_policies
    └── adjust 0.0 0.0 fiscal_analysis//
        └── help 0 0.0 other_policies//
","{'polarity': [('strong', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_6,"Where feasible, exchange rate flexibility should serve as a shock absorber, with a temporary role for both intervention and capital flow management measures when market conditions turn disorderly","└── serve 0.0 0.0 other_policies
    ├── feasible 0 0.0 
    ├── measure 0 0.0 fiscal_analysis//
    └── turn 0 0.0 
","{'polarity': [('shock', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_19,Stricter treatment of nonperforming loans and measures to improve insolvency and foreclosure procedures are a priority in this regard,"└── measure 0 0.0 fiscal_analysis//
","{'polarity': [('improve', 1)], 'degree': [('priority', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20151115_1_12,"Accommodative monetary policies should be accompanied by efforts to strengthen balance sheets and credit supply, and by active macroprudential measures that address financial stability risks","└── accompany 0.0 0.0 monetary_policy
    ├── accompany 0.0 0.0 fiscal_analysis//
    │   └── address 0 0.0 other_policies
    └── supply 0 0.0 other_policies//
","{'polarity': [('accommodative', 1), ('strengthen', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_1,"To secure a strong and durable recovery, policies need a decisive upgrade","└── need 0.0 0.0 other_policies
    └── secure 0 0.0 //
","{'polarity': [('strong', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_14,"The Federal Open Market Committee’s (FOMC) decision should remain data-dependent, with the first increase in the federal funds rate waiting until continued strength in the labor market is accompanied by firm signs of inflation rising steadily toward the Federal Reserve’s 2 percent medium-term inflation objective",,"{'polarity': [('increase', 1), ('strength', 1), ('rise', 1)], 'degree': [('steadily', 2.0), ('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20151115_1_13,"In the United States, the main near-term policy question is the appropriate timing and pace of monetary policy normalization","└── timing 0 0.0 monetary_policy,other_policies
    └── pace 0 0 fiscal_stance//
","{'polarity': [('question', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_8,"Helping China in its difficult transition will also reduce tail risks and facilitate stronger, more durable global growth","└── help 0.0 0.0 other_policies
    └── facilitate 0 0.0 other_policies//
","{'polarity': [('reduce', -1)], 'degree': [('stronger', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_23,Advanced economies should strengthen regulation and supervision of financial activities outside the banking system which are expanding rapidly,"└── strengthen 0.0 0.0 fiscal_analysis
    ├── supervision 0 0.0 other_policies//
    └── expand 0 0.0 
","{'polarity': [('strengthen', 1), ('expand', 1)], 'degree': [('rapidly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_18,These monetary policy efforts should be supported by measures to strengthen bank balance sheets and thereby improve monetary policy transmission and credit market conditions,"└── support 0.0 0.0 monetary_policy,other_policies
    └── improve 0.0 0.0 monetary_policy//
        └── condition 0 0.0 //
","{'polarity': [('support', 1), ('strengthen', 1), ('improve', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_15,"An effective monetary policy communication strategy will remain essential, particularly in an environment of higher financial market volatility","└── remain 0 0.0 monetary_policy,other_policies
","{'polarity': [('volatility', -1), ('higher', 1)], 'degree': [('particularly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_11,"With nominal policy rates still at or close to the zero lower bound in many economies, monetary policy must remain accommodative, including through unconventional measures, to reduce risks to activity from low inflation and prolonged weak demand","└── remain 0.0 0.0 monetary_policy
    └── demand 0 0.0 //
","{'polarity': [('accommodative', 1), ('reduce', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_7,Joint efforts by deficit and surplus economies to rebalance global demand would reduce excess external imbalances while sustaining growth,"└── reduce 0.0 0.0 other_policies
    └── sustain 0 0.0 economic_condition,other_policies//
","{'polarity': [('reduce', -1), ('deficit', 1), ('imbalance', -1), ('excess', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_24,"In emerging market economies, solid policy frameworks will be crucial",,"{'polarity': [('solid', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20151115_1_16,"In the euro area, the ECB’s expanded asset purchase program has supported confidence and eased financial conditions, but inflation remains low","└── support 0.0 0.0 fiscal_analysis,other_policies
    ├── ease 0 0.0 other_policies//
    └── remain 0 0.0 monetary_policy,economic_condition//
","{'polarity': [('support', 1), ('expand', 1), ('ease', -1), ('confidence', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_2,Raising both actual and potential output through a combination of demand support and structural reforms remains a key policy objective,"└── raise 0.0 0.0 other_policies
    └── remain 0 0.0 other_policies//
","{'polarity': [('raise', 1), ('support', 1), ('reform', -1)], 'degree': [('potential', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_21,The Bank of Japan should move to a more forecast-oriented monetary policy communication mode to increase the transparency of its price assessments and signal its commitment to the inflation target,"└── move 0.0 0.0 monetary_policy
    └── signal 0 0.0 //
","{'polarity': [('increase', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_4,"Fiscal policy should be more supportive where conditions allow, even as credible medium-term budget plans are put in place","└── supportive 0.0 1 fiscal_stance
    ├── allow 0 0.0 //
    └── put 0 0 fiscal_stance//
","{'polarity': [('supportive', 1)], 'degree': [('medium-term', 0.5)]}",2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20151115_1_10,"Accommodative monetary policies remain essential in many advanced economies, given still sizable output gaps and low inflation","└── remain 0.0 0.0 monetary_policy
    └── inflation 0 0.0 monetary_policy,economic_condition//
","{'polarity': [('accommodative', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_25,Collective efforts to enhance the global safety net and strengthen the resilience of the International Monetary System (IMS) should be renewed,"└── renew 0.0 0.0 other_policies
    └── strengthen 0 0.0 monetary_policy//
","{'polarity': [('strengthen', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20151115_1_30,"Specifically, implementing the 2010 quota and governance reforms, including their forward-looking elements, is imperative to provide the resources, credibility, and legitimacy the Fund needs to play an effective role in overseeing the IMS.","├── reform 0 0.0 other_policies//
├── credibility 0 0.0 fiscal_analysis//
└── legitimacy 0.0 0.0 //
    └── need 0.0 0.0 other_policies
        └── oversee 0 0.0 fiscal_analysis//
","{'polarity': [('reform', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20120225_1_1,The three requirements for a more resilient recovery are: sustained but gradual fiscal adjustment,"└── sustained 0 -0.5 fiscal_stance
","{'polarity': [('adjustment', -1)], 'degree': [('gradual', 0.5)]}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
